0e b5 41 ff 10 fd f0 ef f3 ff b6 00 19 ff fc 00 
0e b5 db ff 19 fd f5 ef fc ff b8 00 18 ff fd 00 
0e b5 fd ff 10 fd fa ef fb ff ba 00 18 ff fd 00 
0e b6 b9 ff 18 fd fc f0 07 ff bd 00 17 ff fd 00 
0e b6 e3 ff 0e fe 07 ef fa ff ba 00 18 ff fb 00 
0e b7 c6 ff 0d fd fa ef db ff b9 00 17 ff fd 00 
0e b8 90 ff 11 fd fa ef d3 ff bc 00 1a ff fc 00 
0e b9 9d ff 0e fe 04 ef ec ff c0 00 18 ff fa 00 
0e ba 3f ff 21 fd fd ef ea ff be 00 17 ff fb 00 
0e bb 39 ff 19 fd eb f0 05 ff be 00 16 ff fb 00 
0e bb be ff 0d fd f0 ef f7 ff c0 00 18 ff fc 00 
0e bd 2e ff 05 fd f8 ef fe ff bf 00 17 ff fe 00 
0e bd 8e ff 0d fe 04 ef e0 ff bc 00 18 ff fd 00 
0e be 25 ff 1a fd ee f0 02 ff b9 00 18 ff fb 00 
0e be e8 ff 0e fd ee f0 05 ff b8 00 1a ff fe 00 
0e bf d3 ff 12 fe 01 f0 10 ff b8 00 19 ff fd 00 
0e c0 aa ff 17 fd eb ef e8 ff b8 00 1a ff fe 00 
0e c0 c2 ff 15 fd f9 ef e7 ff bb 00 1b ff fa 00 
0e c1 3d ff 19 fd fd ef e8 ff bc 00 1a ff fc 00 
0e c1 99 ff 12 fe 03 ef ed ff bb 00 1a ff fe 00 
0e c2 dc ff 03 fd fb ef e1 ff bc 00 19 ff fd 00 
0e c2 d8 ff 16 fd f2 ef f8 ff bc 00 18 ff ff 00 
0e c3 c7 ff 0d fd fe f0 04 ff bc 00 1b ff fc 00 
0e c4 40 ff 1c fe 05 ef ed ff bb 00 18 ff fb 00 
0e c5 0b ff 12 fd ef ef f8 ff bb 00 17 ff fc 00 
0e c5 97 ff 15 fe 00 ef e6 ff b9 00 19 ff fc 00 
0e c6 04 ff 1f fe 01 ef f6 ff b8 00 18 ff fe 00 
0e c7 6e ff 0a fd f9 f0 23 ff ba 00 19 ff fd 00 
0e c7 32 ff 10 fe 0c f0 22 ff b9 00 1b ff fe 00 
0e c7 fb ff 16 fd ff ef fe ff ba 00 1a ff ff 00 
0e c8 86 ff 21 fd ff f0 0a ff ba 00 18 ff fe 00 
0e c9 37 ff 15 fd f9 f0 0d ff bb 00 17 ff fc 00 
0e ca 13 ff 0c fd f9 ef e8 ff bb 00 19 ff fb 00 
0e ca 6e ff 15 fd ff ef de ff bd 00 19 ff fb 00 
0e cb 7d ff 0e fd fc ef f6 ff b9 00 18 ff fb 00 
0e cc 4b ff 18 fd e9 ef fa ff bb 00 16 ff fb 00 
0e cc fb ff 05 fd f8 ef fd ff bf 00 18 ff fb 00 
0e cd e6 ff 13 fe 02 ef e8 ff bd 00 19 ff fb 00 
0e ce 81 ff 0f fd f4 ef f9 ff bc 00 1a ff fe 00 
0e cf 4c ff 1b fd ec ef e6 ff bb 00 1a ff fd 00 
0e cf a7 ff 18 fd fb ef e7 ff bc 00 1b ff fc 00 
0e d0 3b ff 09 fd f9 ef f5 ff b9 00 19 ff fa 00 
0e d1 63 ff 14 fd f0 ef ea ff bb 00 1c ff fc 00 
0e d1 7d ff 09 fd ec ef f2 ff bb 00 1c ff fa 00 
0e d2 2c ff 0f fe 01 ef ed ff bb 00 19 ff fe 00 
0e d2 c3 ff 17 fd ff ef f6 ff ba 00 18 ff fd 00 
0e d3 b5 ff 26 fd fe f0 06 ff bd 00 17 ff fb 00 
0e d4 d4 ff 1a fe 02 ef e6 ff bf 00 18 ff fa 00 
0e d5 21 ff 16 fd f4 f0 1b ff b9 00 19 ff fe 00 
0e d6 26 ff 16 fe 0d ef f7 ff bc 00 18 ff fa 00 
0e d6 5e ff 01 fd f9 f0 06 ff bc 00 18 ff fc 00 
0e d6 78 ff 17 fd f2 ef f0 ff bc 00 18 ff fd 00 
0e d6 7d ff 0d fd fc ef fa ff ba 00 19 ff ff 00 
0e d6 98 ff 08 fd f1 f0 11 ff b9 00 1b 00 00 00 
0e d6 6e ff 1d fd f6 ef f9 ff b7 00 1a ff fc 00 
0e d6 17 ff 1a fe 02 ef ed ff b4 00 1b ff fc 00 
0e d5 8c ff 1f fd e9 ef f5 ff b8 00 1b ff fd 00 
0e d4 b4 ff 1e fe 02 ef ff ff b8 00 17 ff fb 00 
0e d3 99 ff 12 fd f0 f0 09 ff ba 00 17 ff fb 00 
0e d3 32 ff 0d fd ff ef e3 ff ba 00 16 ff fa 00 
0e d2 2b ff 17 fd f4 ef fc ff ba 00 16 ff fa 00 
0e d1 79 ff 06 fd ec ef f6 ff be 00 18 ff fe 00 
0e d0 a3 ff 21 fd fe f0 06 ff bd 00 14 ff fc 00 
0e d0 24 ff 1c fe 04 ef f1 ff c2 00 16 ff fd 00 
0e cf 7b ff 05 fd f0 ef f9 ff c2 00 17 ff fe 00 
0e ce db ff 17 fe 08 f0 12 ff c0 00 1a ff fd 00 
0e ce a9 ff 0d fd e8 ef ed ff bd 00 19 ff fc 00 
0e ce 19 ff 10 fd ff f0 0a ff bc 00 17 ff fa 00 
0e cd df ff 0f fd fb ef f2 ff bc 00 17 ff fb 00 
0e cd d9 ff 0d fe 01 ef f1 ff ba 00 17 ff f9 00 
0e cd f9 ff 0d fd f9 f0 0a ff b9 00 17 ff fb 00 
0e ce 2d ff 07 fd f6 f0 0b ff bc 00 16 ff fc 00 
0e ce 14 ff 0d fd fb ef f4 ff be 00 17 ff fa 00 
0e ce 59 ff 08 fe 00 ef f8 ff b9 00 1a ff fb 00 
0e ce f9 ff 07 fd f5 ef e6 ff bc 00 1a ff fa 00 
0e cf 3f ff 15 fe 04 ef f4 ff b9 00 1b ff fb 00 
0e cf c2 ff 17 fd f4 ef f0 ff b7 00 1a ff fd 00 
0e cf da ff 1a fd f5 ef f4 ff ba 00 19 ff fe 00 
0e d0 92 ff 22 fe 01 ef fb ff bb 00 19 ff fc 00 
0e d0 d9 ff 05 fd f4 ef f7 ff b9 00 1a ff fb 00 
0e d1 52 ff 20 fd f6 ef e9 ff ba 00 1c ff fa 00 
0e d2 4c ff 0f fd fd ef f5 ff bd 00 19 ff f9 00 
0e d2 b4 ff 20 fe 01 ef f2 ff be 00 1a ff f8 00 
0e d3 4d ff 14 fd f4 ef fc ff bc 00 1a ff f9 00 
0e d3 b2 ff 10 fd f9 f0 08 ff bf 00 1a ff fa 00 
0e d3 f9 ff 12 fe 08 ef f0 ff be 00 19 ff f9 00 
0e d4 65 ff 18 fd f6 ef f1 ff bf 00 17 ff fa 00 
0e d3 d7 ff 1f fd fb ef e4 ff bd 00 16 ff fa 00 
0e d4 34 ff 07 fd f7 ef ee ff bf 00 18 ff fb 00 
0e d4 39 ff 0d fd f3 ef ef ff be 00 17 ff ff 00 
0e d4 25 ff 1e fe 06 ef f0 ff be 00 18 ff fe 00 
0e d4 3c ff 14 fd f2 ef e1 ff bd 00 19 ff fc 00 
0e d5 19 ff 12 fe 07 ef fe ff bb 00 1a ff fe 00 
0e d5 38 ff 10 fd f6 ef f8 ff ba 00 19 ff fa 00 
0e d5 50 ff 15 fe 04 f0 02 ff b8 00 18 ff fb 00 
0e d5 3f ff 1d fd ff ef eb ff b8 00 18 ff fe 00 
0e d5 bf ff 17 fd f1 f0 0c ff bd 00 1a ff fb 00 
0e d6 09 ff 23 fd f3 ef f3 ff bd 00 19 ff fc 00 
0e d6 03 ff 0f fe 12 ef f0 ff bc 00 19 ff fd 00 
0e d6 8b ff 11 fd ea ef f9 ff bd 00 17 ff fa 00 
0e d6 dd ff 1c fd f8 f0 03 ff bc 00 19 ff fd 00 
0e d7 a3 ff 0a fd f3 ef e5 ff ba 00 18 ff fb 00 
0e d7 e9 ff 0d fd fa ef f4 ff bf 00 18 ff fb 00 
0e d9 3e ff 19 fd f8 ef f9 ff bc 00 18 ff fb 00 
0e d9 4c ff 0d fd f9 f0 02 ff bf 00 19 ff fd 00 
0e da 62 ff 14 fd e6 ef ed ff be 00 1a ff fc 00 
0e da cf ff 07 fe 04 ef f3 ff bc 00 1a ff fc 00 
0e db 40 ff 17 fd fa ef e5 ff ba 00 19 ff fb 00 
0e dc 37 ff 13 fd fe ef f3 ff bd 00 19 ff fc 00 
0e dc 96 ff 1e fd f1 ef e9 ff bd 00 1a ff fc 00 
0e dc e6 ff 22 fd fe ef ee ff bd 00 18 ff fc 00 
0e dd 1b ff 14 fd f3 ef ff ff bb 00 1b ff fb 00 
0e dd 5f ff 1e fd f2 ef fa ff bd 00 1a ff fc 00 
0e dd ad ff 10 fd f7 ef f3 ff bc 00 17 ff fc 00 
0e de 5f ff 10 fe 0c ef f6 ff b8 00 17 ff ff 00 
0e de e2 ff 14 fd f8 ef f8 ff b8 00 18 00 01 00 
0e df 25 ff 1b fe 04 ef f5 ff ba 00 19 ff ff 00 
0e df f1 ff 1f fd fc f0 05 ff bb 00 18 ff fc 00 
0e df fe ff 12 fd dd ef fa ff bb 00 17 ff fe 00 
0e e0 24 ff 0f fd f7 ef e3 ff bc 00 1b ff fd 00 
0e e0 ef ff 0a fd f1 ef fc ff bb 00 17 ff fe 00 
0e e1 4c ff 15 fd f3 ef f1 ff ba 00 1a ff fd 00 
0e e2 22 ff 1c fd fe ef ec ff ba 00 15 ff fc 00 
0e e2 93 ff 21 fe 03 ef e5 ff bb 00 15 ff fa 00 
0e e3 01 ff 14 fd f7 ef f9 ff bd 00 18 ff fe 00 
0e e3 b6 ff 16 fd ed ef f1 ff be 00 18 ff fa 00 
0e e3 d5 ff 09 fd ef f0 10 ff be 00 19 ff f8 00 
0e e4 34 ff 14 fd f4 ef f4 ff be 00 18 ff fc 00 
0e e4 da ff 04 fe 04 ef f3 ff bc 00 18 ff fd 00 
0e e5 20 ff 17 fd ea ef f4 ff bd 00 19 ff fc 00 
0e e5 e7 ff 17 fd f1 f0 03 ff bd 00 16 ff fd 00 
0e e6 34 fe ff fe 00 ef f8 ff bb 00 16 ff ff 00 
0e e6 ce ff 03 fd f4 ef fb ff bb 00 18 ff fe 00 
0e e7 5b ff 15 fd e2 f0 06 ff bd 00 16 ff fe 00 
0e e7 9a ff 1a fd fd ef f4 ff ba 00 15 ff fc 00 
0e e8 2a ff 11 fd f8 f0 01 ff bb 00 15 ff fe 00 
0e e8 1e ff 0b fd f8 f0 08 ff bd 00 1a ff fc 00 
0e e9 4e ff 23 fd fa f0 0c ff be 00 17 ff fe 00 
0e e9 d4 ff 1e fd f5 ef f1 ff bd 00 1a ff fc 00 
0e ea 26 ff 0c fe 0d ef ea ff be 00 19 ff fd 00 
0e ea b8 ff 0a fd ed ef f0 ff ba 00 17 ff fd 00 
0e eb d9 ff 1b fd f8 ef f3 ff bb 00 19 ff fb 00 
0e ec 23 ff 08 fd f4 ef fc ff bd 00 19 ff fd 00 
0e ec 38 ff 07 fd f5 f0 0e ff ba 00 1a ff fb 00 
0e ec 6f ff 17 fd f9 ef ff ff b6 00 1a ff fe 00 
0e ec dd ff 17 fe 01 f0 0a ff b2 00 19 ff fe 00 
0e ed 04 ff 19 fd fb ef c8 ff b7 00 19 ff fc 00 
0e ec c5 fe fa fe 00 f0 0a ff bb 00 19 ff fe 00 
0e ec 1a ff 21 fe 03 f0 15 ff bb 00 19 ff ff 00 
0e eb 8e ff 19 fd ff f0 0c ff bb 00 17 ff fe 00 
0e eb 08 ff 1d fd f4 ef fd ff bd 00 16 ff fd 00 
0e e9 e0 ff 0b fd f4 f0 01 ff bf 00 19 ff fa 00 
0e e9 4e ff 15 fe 00 f0 05 ff c3 00 1a ff fc 00 
0e e8 04 ff 0b fd ea ef fe ff c3 00 1c ff fb 00 
0e e7 92 ff 02 fd f0 ef ee ff bd 00 1b ff fc 00 
0e e7 1d ff 13 fd f0 ef df ff b9 00 1c ff fd 00 
0e e6 5f ff 1f fd f8 ef e6 ff be 00 1c ff fc 00 
0e e6 22 ff 12 fd fa ef f9 ff bb 00 1c ff fc 00 
0e e5 91 ff 18 fd de ef e9 ff b8 00 1a ff fe 00 
0e e5 8d ff 05 fd ef ef eb ff b6 00 19 ff fe 00 
0e e5 d3 ff 0e fd fc ef e8 ff b5 00 19 ff fd 00 
0e e6 08 ff 1a fd f3 ef ec ff b9 00 19 ff fd 00 
0e e6 08 ff 0e fd fe ef f1 ff b9 00 19 ff fe 00 
0e e6 5e ff 12 fe 05 ef e5 ff bb 00 17 ff fb 00 
0e e6 ea fe fe fe 07 f0 15 ff b9 00 16 ff fb 00 
0e e7 2e ff 15 fd f4 ef e9 ff bd 00 18 ff fe 00 
0e e7 96 ff 2a fd f2 f0 09 ff c2 00 1a ff fc 00 
0e e8 56 ff 0c fd f7 ef d1 ff bd 00 18 ff ff 00 
0e e8 a5 ff 16 fe 03 ef f9 ff bb 00 1b ff fe 00 
0e e9 5c ff 20 fd f3 ef f7 ff bc 00 1d ff fd 00 
0e ea 24 ff 01 fd e7 f0 03 ff bb 00 1b ff fc 00 
0e ea d4 ff 2a fd eb f0 0a ff b9 00 1c ff fe 00 
0e eb 74 ff 26 fd ed ef fe ff b6 00 19 00 00 00 
0e ec 00 ff 1f fd f4 ef f4 ff b7 00 19 00 00 00 
0e ec a4 ff 15 fd f3 ef fb ff b6 00 1b ff fe 00 
0e ed 4e ff 10 fd fd ef e3 ff b7 00 19 ff fe 00 
0e ed f3 ff 1a fd f2 ef eb ff b9 00 1b ff fb 00 
0e ee 2b ff 10 fd ef ef e8 ff bc 00 17 ff fa 00 
0e ee 02 ff 11 fd f7 ef ec ff bf 00 17 ff fa 00 
0e ee 3c ff 12 fd fb ef fe ff c0 00 19 ff fe 00 
0e ee 3b ff 12 fd fc ef f7 ff c0 00 1a ff ff 00 
0e ee ae ff 09 fd f3 ef df ff bc 00 19 ff fc 00 
0e ee 86 ff 00 fd f9 ef e3 ff bc 00 1a ff fe 00 
0e ee 90 ff 12 fd ff ef df ff b6 00 17 ff ff 00 
0e ef 31 ff 01 fe 06 f0 08 ff b8 00 18 ff fb 00 
0e ef c1 ff 18 fd e4 ef ec ff b7 00 18 ff fb 00 
0e f0 52 ff 16 fd f7 ef fc ff bf 00 1b ff fc 00 
0e f0 85 ff 1a fd f3 ef e4 ff b6 00 17 ff fe 00 
0e f0 86 ff 07 fe 05 f0 00 ff b9 00 18 ff fe 00 
0e f1 22 ff 11 fd fa ef f6 ff bd 00 16 ff fa 00 
0e f1 f5 ff 14 fd f3 ef ef ff bf 00 16 ff fe 00 
0e f2 4d ff 18 fd f3 ef ed ff c0 00 18 ff fc 00 
0e f3 3a ff 1f fd f8 ef ed ff bf 00 15 ff f9 00 
0e f3 94 ff 1b fd f2 ef f8 ff c1 00 16 ff fa 00 
0e f4 97 ff 0c fd fe f0 0c ff bf 00 18 ff fa 00 
0e f4 a8 ff 14 fd f9 f0 12 ff bf 00 18 ff fb 00 
0e f5 57 ff 14 fd f6 ef f8 ff ba 00 1a ff fd 00 
0e f6 4d ff 1e fd f7 ef f2 ff ba 00 1c ff fd 00 
0e f6 aa ff 16 fd fe ef e8 ff bb 00 1a ff fe 00 
0e f7 73 ff 11 fd f8 f0 04 ff ba 00 18 ff fc 00 
0e f7 df ff 13 fe 02 f0 11 ff ba 00 1b ff fc 00 
0e f8 74 ff 17 fe 0a ef ea ff bb 00 16 ff fd 00 
0e f9 2f ff 1a fe 06 ef ee ff ba 00 18 ff fd 00 
0e f9 c4 ff 16 fd f1 ef f9 ff b9 00 19 ff fe 00 
0e fa 81 ff 0f fd f9 f0 1a ff bc 00 18 ff fa 00 
0e fa e2 ff 02 fd fd f0 05 ff bc 00 1a ff fd 00 
0e fb 9d ff 13 fd f0 ef d2 ff be 00 1a ff fc 00 
0e fc 39 ff 0d fd f7 f0 02 ff be 00 19 ff fb 00 
0e fc ad ff 11 fd fa f0 05 ff bd 00 18 ff fc 00 
0e fd 56 ff 07 fd f1 ef e4 ff bb 00 19 ff fb 00 
0e fd 78 ff 03 fd f1 ef fd ff b6 00 1a ff fa 00 
0e fd bd ff 08 fd ed ef fe ff b8 00 19 ff fb 00 
0e fe 67 ff 1a fe 05 ef ea ff b6 00 19 ff fd 00 
0e fe 93 ff 0a fd f4 ef ea ff b6 00 1a ff fc 00 
0e ff 33 ff 11 fe 00 ef de ff b8 00 1b ff fc 00 
0e ff c3 ff 14 fe 00 ef f8 ff ba 00 19 ff fe 00 
0f 00 6c ff 1f fd f1 ef dc ff ba 00 16 ff ff 00 
0f 00 aa ff 2b fe 07 f0 02 ff b9 00 19 ff fe 00 
0f 01 4c ff 1d fe 00 ef f7 ff bc 00 1b ff fc 00 
0f 01 b5 ff 1b fd f5 ef f0 ff bf 00 1a ff fb 00 
0f 02 50 ff 17 fd f7 ef f3 ff bd 00 18 ff fd 00 
0f 02 a4 ff 1e fd f0 f0 03 ff bc 00 18 ff fd 00 
0f 02 c2 ff 0c fd f4 ef e6 ff be 00 1a ff fc 00 
0f 03 59 ff 12 fd fc ef e4 ff be 00 18 ff fc 00 
0f 04 1c ff 15 fd fb ef fc ff bd 00 17 ff f9 00 
0f 04 77 ff 0a fd f0 f0 06 ff ba 00 18 ff fc 00 
0f 04 e6 ff 19 fe 08 f0 0d ff bc 00 1c ff fb 00 
0f 05 62 ff 0d fd f8 ef e9 ff bd 00 1a ff fe 00 
0f 05 9f ff 1c fd fc ef fc ff bb 00 1a ff ff 00 
0f 06 8f ff 17 fd fe ef e1 ff bf 00 18 ff fd 00 
0f 06 fa ff 07 fd fb f0 13 ff bf 00 17 ff fc 00 
0f 07 82 ff 1e fd f8 ef e3 ff bc 00 18 ff fc 00 
0f 08 1c ff 16 fd e5 ef f1 ff bc 00 19 ff fe 00 
0f 08 38 ff 17 fd fe ef fe ff ba 00 16 ff ff 00 
0f 08 83 ff 0e fd fa ef f0 ff ba 00 17 ff fd 00 
0f 08 2f ff 0d fd ed f0 02 ff b8 00 17 00 00 00 
0f 08 6a ff 06 fd ec ef f7 ff b7 00 18 ff fe 00 
0f 07 86 ff 15 fd f2 ef fc ff b8 00 18 ff fb 00 
0f 06 e9 ff 23 fd f5 f0 11 ff ba 00 19 ff fe 00 
0f 06 4f ff 25 fd f6 ef ef ff ba 00 1a ff fc 00 
0f 05 7b ff 10 fd fb ef fe ff bb 00 17 ff f9 00 
0f 04 a5 ff 14 fe 05 ef f2 ff bd 00 1a ff fa 00 
0f 03 cd ff 0d fd ef ef f4 ff be 00 19 ff fc 00 
0f 03 08 ff 0d fe 01 ef ea ff bc 00 1a ff fd 00 
0f 02 21 ff 08 fd fb f0 09 ff bc 00 18 ff fc 00 
0f 01 3e ff 12 fd fd ef d3 ff bc 00 17 ff fc 00 
0f 01 4a ff 0d fd ed ef e4 ff bc 00 17 ff fa 00 
0f 00 6c ff 00 fe 01 f0 04 ff bb 00 19 ff fe 00 
0f 00 37 ff 20 fd f8 ef fc ff b7 00 17 ff fd 00 
0e ff aa ff 12 fe 03 ef f0 ff b7 00 17 ff fc 00 
0e ff c5 ff 16 fe 03 f0 15 ff ba 00 1b ff f9 00 
0e ff f1 ff 0f fd f8 f0 07 ff b8 00 17 ff fa 00 
0f 00 1e ff 1d fd ef ef fe ff ba 00 17 ff fe 00 
0f 00 b4 ff 04 fe 02 ef fb ff bc 00 19 ff fd 00 
0f 00 bf ff 09 fd f6 f0 06 ff be 00 1a ff fb 00 
0f 01 71 ff 0d fd ff f0 01 ff be 00 1a ff fa 00 
0f 01 98 ff 28 fe 04 ef f2 ff bc 00 18 ff fa 00 
0f 01 da ff 15 fd ee ef f0 ff bf 00 18 ff fc 00 
0f 02 4f ff 0c fd fb ef f6 ff bc 00 17 ff fe 00 
0f 02 6d ff 09 fd f5 ef ef ff bb 00 18 ff fd 00 
0f 03 4e ff 1c fd f8 ef ed ff bb 00 1a ff fd 00 
0f 03 7d ff 07 fd e3 ef fd ff b6 00 19 ff fd 00 
0f 03 c6 ff 16 fe 07 f0 09 ff b6 00 1c ff fc 00 
0f 04 5c ff 14 fd f5 f0 00 ff b7 00 1d ff fd 00 
0f 04 b5 ff 04 fe 04 ef e9 ff b6 00 1b ff ff 00 
0f 05 1c ff 10 fd fe ef fb ff b7 00 1a ff fe 00 
0f 05 a4 ff 1c fd f5 ef f9 ff ba 00 18 ff fd 00 
0f 05 44 ff 16 fe 0c ef f0 ff bc 00 18 ff fb 00 
0f 05 b3 ff 1d fd f4 ef ef ff bc 00 18 ff ff 00 
0f 05 87 ff 0d fe 09 f0 04 ff be 00 17 ff fd 00 
0f 05 95 ff 1c fd fa f0 00 ff c0 00 19 ff fc 00 
0f 05 95 ff 10 fe 01 f0 01 ff bf 00 19 ff fc 00 
0f 05 b5 ff 2a fd ee ef f3 ff bc 00 18 ff fb 00 
0f 05 9f ff 10 fd fa ef fe ff ba 00 18 ff fe 00 
0f 05 b5 ff 1f fd ed f0 0c ff be 00 18 ff fb 00 
0f 06 1c ff 14 fd f4 ef ec ff bc 00 16 ff fb 00 
0f 05 c6 ff 11 fe 03 ef ec ff bb 00 1a ff fc 00 
0f 05 be ff 16 fd e7 ef e5 ff b9 00 16 ff fe 00 
0f 05 d6 ff 07 fe 08 ef f5 ff bb 00 1a ff fe 00 
0f 06 31 ff 12 fd fd ef ef ff b9 00 1a ff fd 00 
0f 06 47 ff 18 fe 02 ef fd ff bb 00 18 ff fc 00 
0f 06 b5 ff 1c fd f2 ef fd ff bd 00 18 ff fb 00 
0f 07 3d ff 08 fd fe ef e6 ff bf 00 17 ff f9 00 
0f 07 99 ff 15 fd ef ef ff ff bf 00 18 ff fc 00 
0f 07 86 ff 0c fd f6 f0 03 ff be 00 18 ff fe 00 
0f 08 39 ff 1a fd f5 ef f9 ff c1 00 19 ff fe 00 
0f 08 6d ff 0d fd e9 ef f7 ff be 00 19 ff fd 00 
0f 09 16 ff 0f fd df ef f9 ff bd 00 16 ff fc 00 
0f 09 aa ff 0d fd ec f0 00 ff b9 00 19 ff fb 00 
0f 09 d5 ff 0a fe 07 ef ff ff b9 00 19 ff fc 00 
0f 0a 75 ff 20 fe 02 ef f8 ff b9 00 19 ff fb 00 
0f 0a 80 ff 11 fd f3 ef c7 ff bc 00 1a ff fd 00 
0f 0b 25 ff 2b fe 05 f0 00 ff bd 00 19 ff fe 00 
0f 0b 7a ff 0d fd fc ef ef ff bc 00 19 ff fe 00 
0f 0b e5 ff 16 fd f6 ef e8 ff bc 00 1a ff fd 00 
0f 0c 6a ff 13 fd ee f0 0d ff b9 00 16 ff fd 00 
0f 0c cb ff 0e fd ef f0 09 ff bb 00 1a ff fd 00 
0f 0d ab ff 17 fe 04 f0 09 ff bc 00 19 ff fd 00 
0f 0d c2 ff 1b fd ed f0 0c ff bc 00 1d ff fc 00 
0f 0e 51 ff 10 fd f7 ef e5 ff bb 00 19 ff fa 00 
0f 0e a8 ff 11 fe 02 ef eb ff ba 00 19 ff fb 00 
0f 0f 03 ff 1c fe 01 ef fa ff bb 00 18 ff fa 00 
0f 0f 6b ff 18 fd ec ef e2 ff ba 00 19 ff fd 00 
0f 0f 77 ff 0d fd ec ef f1 ff b8 00 1a ff fd 00 
0f 0f f3 ff 1b fd f7 f0 09 ff bb 00 18 ff fb 00 
0f 10 49 ff 1b fe 02 f0 04 ff bb 00 18 ff fc 00 
0f 10 b1 ff 22 fd fc f0 02 ff bb 00 16 ff fa 00 
0f 11 21 ff 1c fd fb f0 03 ff bc 00 18 ff fb 00 
0f 11 22 ff 19 fd f3 ef ff ff bc 00 16 ff fd 00 
0f 12 12 ff 0e fd fa ef ec ff bc 00 18 ff fc 00 
0f 12 49 ff 1d fd ed f0 03 ff be 00 17 ff fc 00 
0f 13 03 ff 1a fd fd ef fa ff bc 00 19 ff fd 00 
0f 13 14 ff 0b fd ff f0 03 ff bb 00 17 ff fd 00 
0f 13 b9 ff 06 fd fc ef fe ff ba 00 17 ff fb 00 
0f 14 0e ff 19 fd f7 ef f6 ff bc 00 19 ff fb 00 
0f 14 52 ff 0d fd ee ef ff ff bc 00 19 ff fc 00 
0f 14 6a ff 13 fd fe ef e9 ff be 00 18 ff fa 00 
0f 14 d5 ff 20 fd fd ef ff ff bc 00 18 ff fe 00 
0f 14 fb ff 09 fd f8 ef f1 ff ba 00 1b ff fc 00 
0f 15 5a ff 17 fd e7 ef fa ff bc 00 17 ff fc 00 
0f 15 f8 ff 14 fd ff f0 02 ff ba 00 19 ff fb 00 
0f 15 cf ff 16 fd f8 ef ff ff b9 00 19 ff fb 00 
0f 16 a9 ff 1b fe 02 f0 0a ff bb 00 19 ff fe 00 
0f 16 ed ff 17 fd fc ef fc ff bc 00 19 ff fd 00 
0f 17 0e ff 11 fd f1 ef dd ff bb 00 16 ff fd 00 
0f 18 21 ff 09 fd f5 ef e8 ff bc 00 18 ff fe 00 
0f 17 ee ff 1f fd f1 f0 04 ff ba 00 19 ff fc 00 
0f 18 8f ff 10 fd eb ef f0 ff b9 00 16 ff fd 00 
0f 18 a5 ff 13 fd f7 ef fb ff b7 00 1a ff ff 00 
0f 18 dd ff 0d fd f6 f0 09 ff b4 00 1b ff fb 00 
0f 18 72 ff 16 fe 05 ef eb ff b6 00 18 ff fb 00 
0f 18 2a ff 11 fd f4 ef ee ff b6 00 1a 00 00 00 
0f 17 6f ff 22 fd f4 ef eb ff b8 00 1a ff fd 00 
0f 16 88 ff 2f fd f8 ef f7 ff b9 00 1b ff fb 00 
0f 15 bc ff 1f fd f2 ef fe ff bb 00 19 ff fe 00 
0f 14 60 ff 1c fd fb f0 16 ff be 00 1a ff fb 00 
0f 13 1b ff 15 fd f4 f0 0a ff bd 00 1c ff fc 00 
0f 11 fe ff 19 fe 02 ef f7 ff be 00 1b ff f9 00 
0f 10 36 ff 17 fd f4 f0 01 ff bf 00 1a ff fc 00 
0f 0e 5b ff 10 fe 06 ef f0 ff bd 00 1a ff fa 00 
0f 0c 88 ff 04 fd f5 ef f3 ff bf 00 19 ff fb 00 
0f 0b 5b ff 0a fd f3 ef fe ff bc 00 17 ff fc 00 
0f 09 fe ff 25 fe 08 f0 08 ff be 00 18 ff fd 00 
0f 08 f7 ff 04 fd f8 ef fa ff b9 00 1b ff fb 00 
0f 07 f8 ff 1f fd fc ef f6 ff bb 00 19 ff fb 00 
0f 07 5c ff 14 fd f5 f0 0a ff ba 00 1c ff fc 00 
0f 07 03 ff 15 fe 03 ef e9 ff bd 00 19 ff f9 00 
0f 06 b1 ff 19 fd f7 f0 16 ff bb 00 1a ff fb 00 
0f 06 6c ff 14 fd fe ef f9 ff be 00 18 ff fc 00 
0f 06 42 ff 11 fd f8 ef f8 ff be 00 17 ff fb 00 
0f 06 21 ff 10 fd ef ef fe ff bd 00 15 ff fa 00 
0f 05 f4 ff 0b fd f2 f0 07 ff be 00 15 ff f9 00 
0f 06 56 ff 15 fd e8 ef ef ff bd 00 1a ff fa 00 
0f 06 6d ff 16 fe 05 ef ec ff bc 00 19 ff fc 00 
0f 06 a7 ff 06 fd fe f0 06 ff ba 00 18 ff fd 00 
0f 06 df ff 1b fd f7 ef ec ff ba 00 19 00 00 00 
0f 07 29 ff 1f fd f7 ef f3 ff bc 00 1a ff fe 00 
0f 07 5a ff 1b fd fd ef fb ff bc 00 1c ff fb 00 
0f 08 08 ff 03 fd ef ef f4 ff b8 00 1a ff fc 00 
0f 08 13 ff 09 fd ff ef ef ff ba 00 1a ff fa 00 
0f 08 2f ff 20 fd f2 ef ff ff bb 00 1b ff fd 00 
0f 08 43 ff 19 fd f3 ef f9 ff ba 00 17 ff fd 00 
0f 08 6b ff 07 fd ed f0 0a ff b9 00 16 ff fe 00 
0f 08 3c ff 0e fd f7 f0 05 ff bd 00 17 ff fe 00 
0f 08 4c ff 1f fd ef ef f9 ff c0 00 16 ff fb 00 
